# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = tmpd6yhjz12_model
# start_datetime = 2022-03-08 20:45:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /Users/patryktomaszewski/studies/master deegre sem 1/data analitycs/Data-Analytics-labs/Lab 2 - Intro to stan/samples/code_4-20220308214555_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-0.652363,0,0.420097,0,1,1,0.938193,0.201092
-0.971143,0.976061,0.420097,3,7,0,0.971825,0.707794
-0.981147,0.9999,0.420097,1,1,0,0.985175,0.718915
-1.14781,0.799176,0.420097,2,5,1,1.26463,0.896372
-1.17827,0.999812,0.420097,1,1,0,1.17874,0.927584
-0.667959,0.75,0.420097,2,4,1,1.21931,0.279206
-0.829326,0.531577,0.420097,3,7,0,0.860196,0.540355
-0.733645,0.999371,0.420097,1,3,0,0.888896,0.40725
-1.10984,0.793737,0.420097,2,5,1,1.24841,0.857009
-1.11582,0.999986,0.420097,2,3,0,1.12245,0.863249
-0.980477,0.99974,0.420097,1,3,0,1.18343,0.718173
-0.790111,0.666667,0.420097,1,3,1,1.20278,0.489017
-0.753389,0.998328,0.420097,2,5,0,0.858363,0.0695396
-0.704434,0.42736,0.420097,1,2,1,1.13964,0.358233
-0.923429,0.795649,0.420097,2,5,1,0.963184,0.653731
-0.67826,0.999844,0.420097,2,5,0,0.911841,0.122218
-0.67826,0.376879,0.420097,1,2,1,2.72978,0.122218
-0.672672,0.411359,0.420097,2,3,0,0.817503,0.291801
-0.672672,0,0.420097,0,1,1,1.58241,0.291801
-0.672672,0,0.420097,0,1,1,3.52159,0.291801
-0.719814,0.996475,0.420097,1,3,0,0.748752,0.384893
-0.945692,0.996023,0.420097,1,3,0,1.35567,0.67918
-0.84822,0.999819,0.420097,1,3,0,0.982673,0.564056
-0.690643,0.903343,0.420097,1,3,0,1.08158,0.331976
-0.690643,0,0.420097,0,1,1,2.07885,0.331976
-0.661604,1,0.420097,2,3,0,0.824081,0.259429
-0.655204,0.992161,0.420097,3,7,0,0.72379,0.171327
-0.808983,0.468899,0.420097,1,2,1,1.40566,0.514131
-0.792746,1,0.420097,1,1,0,0.809212,0.492575
-0.792746,0,0.420097,0,1,1,2.58644,0.492575
-0.877159,0.998661,0.420097,2,3,0,0.878336,0.599343
-0.877159,0,0.420097,0,1,1,3.99704,0.599343
-0.667311,0.99876,0.420097,2,5,0,1.00036,0.138564
-1.18446,0.686762,0.420097,2,4,1,1.3344,0.933888
-1.0617,0.98907,0.420097,2,5,0,1.23061,0.806305
-1.08104,0.999852,0.420097,1,1,0,1.08305,0.826792
-0.737377,0.5,0.420097,1,2,1,1.92606,0.413077
-0.683739,0.998888,0.420097,3,7,0,0.803636,0.115782
-0.803711,0.906877,0.420097,1,1,0,0.843734,0.0521173
-0.722157,0.943067,0.420097,3,7,0,0.800535,0.388774
-0.722157,0,0.420097,0,1,1,2.9777,0.388774
-0.882918,0.664315,0.420097,1,3,1,1.08939,0.606237
-0.881852,1,0.420097,1,1,0,0.889521,0.604965
-1.08776,0.748004,0.420097,2,4,1,1.30997,0.833872
-1.23671,0.998655,0.420097,1,3,0,1.31408,0.986692
-1.43591,0.998582,0.420097,1,3,0,1.58009,1.1822
-0.753649,0.999336,0.420097,2,7,0,1.47443,0.0694292
-0.753649,0,0.420097,0,1,1,1.21459,0.0694292
-1.535,0.393508,0.420097,2,4,1,3.22283,1.27688
-1.57192,0.999962,0.420097,2,3,0,1.57233,1.31182
-1.41853,0.833303,0.420097,2,6,1,1.6368,1.16545
-1.41314,1,0.420097,1,1,0,1.42689,1.16023
-2.29282,0.997248,0.420097,2,5,0,2.40378,1.96985
-1.59212,0.833333,0.420097,2,6,1,2.32742,1.33086
-1.42423,0.999866,0.420097,1,3,0,1.67507,1.17095
-0.882645,0.999546,0.420097,2,5,0,1.66326,0.605912
-1.05573,0.799235,0.420097,2,5,1,1.05862,0.799938
-2.40674,0.794553,0.420097,2,5,1,2.91937,2.071
-1.93372,0.999965,0.420097,2,5,0,2.49521,1.64674
-2.23858,0.83307,0.420097,2,6,1,2.56105,1.92148
-2.48786,0.999517,0.420097,1,3,0,2.6761,2.1427
-2.53311,0.999951,0.420097,1,1,0,2.53335,2.18259
-1.86556,0.833333,0.420097,2,6,1,2.79538,1.58451
-1.23518,0.666667,0.420097,1,3,1,3.74983,0.985147
-1.26226,0.999859,0.420097,2,3,0,1.29098,1.01224
-0.719277,0.749735,0.420097,2,4,1,1.58538,0.383999
-0.657855,0.985846,0.420097,2,3,0,0.88681,0.244918
-0.657855,0,0.420097,0,1,1,1.31861,0.244918
-0.657855,0,0.420097,0,1,1,1.4113,0.244918
-0.697495,0.985768,0.420097,1,3,0,0.735847,0.345365
-1.01974,0.615059,0.420097,3,7,0,1.19789,0.0185722
-0.805126,0.582776,0.420097,3,7,0,0.820775,0.509065
-1.42983,0.485004,0.420097,1,2,1,3.82898,1.17635
-1.41238,0.999547,0.420097,3,7,0,1.70849,1.15951
-1.45186,0.999854,0.420097,1,1,0,1.45198,1.19754
-0.733198,0.5,0.420097,1,2,1,4.83069,0.406547
-0.733198,0.490878,0.420097,1,2,1,1.83491,0.406547
-0.976158,0.945322,0.420097,2,3,0,0.977807,0.0225535
-0.976158,0.0370386,0.420097,3,8,1,2.44027,0.0225535
-0.65238,1,0.420097,1,1,0,0.841661,0.197465
-0.838307,0.986501,0.420097,3,7,0,0.845559,0.551693
-1.47758,0.793453,0.420097,2,5,1,1.86997,1.22219
-1.0954,0.666667,0.420097,1,3,1,2.17395,0.841903
-0.689497,0.5,0.420097,1,2,1,2.42922,0.329657
-0.689497,0,0.420097,0,1,1,1.69885,0.329657
-1.59735,0.726122,0.420097,2,4,1,1.87342,1.33578
-0.959431,0.5,0.420097,1,2,1,3.77673,0.694686
-0.938646,1,0.420097,1,1,0,0.960197,0.67117
-1.2877,0.74659,0.420097,2,4,1,1.93744,1.03753
-1.84915,0.832343,0.420097,2,6,1,1.86188,1.56947
-3.41885,0.831956,0.420097,2,6,1,4.04738,2.95155
-3.91425,0.857015,0.420097,2,7,1,4.77891,3.37466
-3.94631,0.999986,0.420097,1,1,0,3.94892,3.40191
-3.71337,0.999964,0.420097,1,3,0,4.08522,3.20355
-4.0136,0.999787,0.420097,3,7,0,4.3853,3.45908
-3.95674,0.999998,0.420097,3,7,0,4.0452,3.41078
-3.96301,0.999967,0.420097,4,15,0,4.31453,3.41611
-1.99393,0.875,0.420097,3,8,1,4.02833,1.70144
-2.18435,0.999579,0.420097,1,3,0,2.28198,1.87298
-2.21261,0.999959,0.420097,1,1,0,2.21512,1.89828
-2.32779,0.999952,0.420097,3,7,0,2.33774,2.00096
-3.29282,0.856744,0.420097,2,7,1,3.41257,2.84325
-4.31545,0.888654,0.420097,3,9,1,4.44735,3.71482
-4.05975,0.999962,0.420097,1,3,0,4.48953,3.49825
-3.71899,0.999925,0.420097,2,5,0,4.41899,3.20835
-3.79818,0.999971,0.420097,2,3,0,3.82165,3.27586
-3.5533,0.999955,0.420097,1,3,0,3.95785,3.06676
-3.05333,0.867076,0.420097,2,7,0,4.45191,2.63656
-3.18715,0.999957,0.420097,4,15,0,3.3449,2.7522
-1.38979,0.87496,0.420097,3,8,1,3.47219,1.13762
-1.57153,0.999501,0.420097,3,7,0,1.67573,1.31145
-1.16181,0.666667,0.420097,1,3,1,2.35293,0.910751
-0.668322,0.5,0.420097,1,2,1,3.22383,0.280226
-1.00721,0.978993,0.420097,2,5,0,1.17268,0.747583
-0.675836,1,0.420097,3,7,0,0.999462,0.299622
-1.29474,0.731538,0.420097,2,4,1,1.40155,1.0445
-1.12498,0.999716,0.420097,1,3,0,1.39827,0.87277
-1.09768,1,0.420097,1,1,0,1.1255,0.84429
-0.779535,0.666667,0.420097,1,3,1,1.75806,0.47455
-0.685922,0.666667,0.420097,1,3,1,0.866752,0.322255
-0.661967,0.996491,0.420097,3,7,0,0.833836,0.260685
-0.75787,0.99298,0.420097,3,7,0,0.841852,0.443836
-0.844202,0.997378,0.420097,1,3,0,0.886043,0.559063
-0.690503,0.683892,0.420097,1,3,0,1.06689,0.331694
-0.757733,0.968742,0.420097,1,3,0,0.801058,0.443636
-0.680789,0.717891,0.420097,1,3,0,0.820257,0.311107
-0.65236,1,0.420097,1,3,0,0.727732,0.200429
-1.96671,0.87894,0.420097,2,7,0,2.78489,1.67674
-1.60891,0.799895,0.420097,2,5,1,2.46517,1.34666
-1.65153,0.999883,0.420097,1,1,0,1.65161,1.38659
-1.28668,0.999973,0.420097,2,5,0,1.69824,1.03652
-0.730519,0.749743,0.420097,2,4,1,1.61789,0.402308
-0.814695,0.996757,0.420097,1,3,0,0.862135,0.521576
-0.996094,0.74765,0.420097,2,4,1,1.18801,0.735409
-0.65605,0.999072,0.420097,2,5,0,1.16738,0.23636
-0.987005,0.735062,0.420097,2,4,1,1.00964,0.725396
-1.08371,0.999314,0.420097,2,3,0,1.08753,0.829611
-0.965931,1,0.420097,2,3,0,1.08362,0.701972
-1.48093,0.663244,0.420097,1,3,1,2.90075,1.2254
-0.799598,0.8,0.420097,2,5,1,1.55493,0.501747
-0.928888,0.996546,0.420097,1,3,0,1.02148,0.66001
-0.789388,0.99924,0.420097,1,3,0,1.03998,0.488037
-1.03345,0.664201,0.420097,1,3,1,1.41798,0.776049
-1.03023,1,0.420097,2,3,0,1.04065,0.772583
-0.920395,0.999834,0.420097,1,3,0,1.0729,0.650231
-0.806505,0.999964,0.420097,3,7,0,0.940121,0.51088
-1.024,0.664812,0.420097,1,3,1,1.31416,0.76585
-1.55245,0.996053,0.420097,2,7,0,1.75005,1.29342
-2.86063,0.996278,0.420097,2,7,0,3.25522,2.46929
-2.89642,0.99997,0.420097,1,1,0,2.89793,2.50043
-1.96685,0.999968,0.420097,2,5,0,3.00695,1.67686
-1.94736,1,0.420097,1,1,0,1.97132,1.65915
-1.45805,0.79981,0.420097,2,5,1,2.98161,1.20348
-1.29205,1,0.420097,2,3,0,1.4574,1.04184
-1.22178,0.999093,0.420097,3,7,0,1.6605,0.971674
-0.882706,0.666667,0.420097,1,3,1,1.86418,0.605985
-0.697872,0.999837,0.420097,2,5,0,0.863341,0.10227
-0.697872,0,0.420097,0,1,1,1.39313,0.10227
-0.697872,0,0.420097,0,1,1,1.56562,0.10227
-0.676168,1,0.420097,1,1,0,0.693572,0.124924
-0.676168,0,0.420097,0,1,1,1.88618,0.124924
-1.53299,0.835097,0.420097,2,7,0,1.96228,1.27498
-1.125,0.8,0.420097,2,5,1,1.61365,0.872792
-1.09474,1,0.420097,1,1,0,1.12515,0.841214
-1.08711,1,0.420097,1,1,0,1.1005,0.83319
-2.1684,0.796239,0.420097,2,5,1,2.4353,1.85869
-0.979315,0.8,0.420097,2,5,1,2.53469,0.716883
-0.655787,0.75,0.420097,2,4,1,0.981993,0.168685
-0.961727,0.710691,0.420097,2,4,1,1.20527,0.697263
-0.654685,0.749593,0.420097,2,4,1,1.14657,0.173945
-0.716515,0.488358,0.420097,1,2,1,0.918478,0.379355
-1.03741,0.794002,0.420097,2,5,1,1.13853,0.780318
-0.935024,0.999957,0.420097,3,7,0,1.07229,0.667037
-1.51581,0.79612,0.420097,2,5,1,1.79248,1.25866
-1.37819,0.99994,0.420097,1,3,0,1.56446,1.12634
-0.790446,0.5,0.420097,1,2,1,3.52221,0.48947
-0.790446,0,0.420097,0,1,1,5.59941,0.48947
-0.686787,0.998848,0.420097,2,5,0,0.89669,0.324071
-0.758896,0.998904,0.420097,2,5,0,0.759154,0.445328
-0.878071,0.666303,0.420097,1,3,0,0.968236,0.600438
-0.655817,0.430126,0.420097,3,7,0,0.948508,0.235129
-0.655817,0,0.420097,0,1,1,1.10786,0.235129
-0.677299,0.997346,0.420097,1,3,0,0.693061,0.303102
-0.662987,0.642551,0.420097,2,3,0,0.779332,0.147209
-0.713409,0.983878,0.420097,1,1,0,0.713551,0.0907103
-0.659487,0.944485,0.420097,3,7,0,0.850854,0.251633
-0.673148,0.999179,0.420097,3,7,0,0.684809,0.129128
-0.707914,0.993619,0.420097,2,3,0,0.710936,0.0944999
-0.688658,1,0.420097,1,1,0,0.70878,0.11065
-0.694605,0.999988,0.420097,3,7,0,0.694642,0.33981
-0.824066,0.745825,0.420097,2,4,1,0.985272,0.533649
-1.26485,0.492394,0.420097,1,2,1,2.45543,1.01482
-0.694851,0.6,0.420097,2,5,1,1.31773,0.340289
-0.694851,0,0.420097,0,1,1,1.55375,0.340289
-0.694851,0,0.420097,0,1,1,1.99274,0.340289
-0.702192,0.978392,0.420097,3,7,0,0.784434,0.354142
-0.672585,0.998355,0.420097,3,7,0,0.77891,0.129956
-0.654507,0.998388,0.420097,3,7,0,0.682902,0.174917
-0.699792,0.391358,0.420097,2,3,0,0.843535,0.349695
-1.02686,0.486769,0.420097,1,2,1,1.92104,0.768938
-0.99983,1,0.420097,2,3,0,1.02703,0.73951
-0.835904,0.666667,0.420097,1,3,0,1.14177,0.548672
-0.783221,0.998172,0.420097,2,5,0,0.905352,0.0583633
-1.09937,0.785349,0.420097,2,7,0,1.25848,0.846059
-2.33087,0.795699,0.420097,2,5,1,2.71895,2.00369
-2.76236,0.857016,0.420097,2,7,1,2.82014,2.38361
-2.55755,0.999944,0.420097,1,3,0,2.87059,2.20411
-2.37174,0.999952,0.420097,1,3,0,2.64263,2.03998
-2.20776,0.999968,0.420097,1,3,0,2.43309,1.89394
-2.15789,1,0.420097,1,1,0,2.20769,1.84927
-2.54326,0.999705,0.420097,3,7,0,2.54691,2.19153
-2.61484,0.999947,0.420097,3,7,0,2.70092,2.25445
-4.09503,0.832394,0.420097,2,6,1,5.89524,3.52818
-3.31344,0.888864,0.420097,3,9,1,4.44192,2.86098
-3.60822,0.999777,0.420097,2,5,0,3.86665,3.11374
-4.18547,0.999762,0.420097,2,5,0,4.32287,3.60483
-4.13232,1,0.420097,1,1,0,4.18551,3.55979
-3.17531,0.999888,0.420097,2,7,0,4.73389,2.74198
-4.0733,0.85699,0.420097,2,7,1,4.5834,3.50975
-5.41553,0.999472,0.420097,2,7,0,5.74286,4.63934
-5.66116,0.999922,0.420097,1,3,0,5.81132,4.8445
-5.84726,0.999954,0.420097,1,3,0,5.91669,4.99968
-5.65454,0.999993,0.420097,1,3,0,5.92406,4.83897
-1.83519,0.999901,0.420097,3,11,0,6.70653,1.55666
-2.79385,0.832567,0.420097,2,6,1,2.92474,2.41109
-3.00936,0.999754,0.420097,1,3,0,3.13042,2.59847
-2.9941,1,0.420097,2,3,0,3.01634,2.58525
-3.40952,0.888635,0.420097,3,9,1,4.00294,2.94354
-3.61465,0.999849,0.420097,1,3,0,3.71538,3.11924
-2.91267,0.857143,0.420097,2,7,1,3.87817,2.51456
-4.14158,0.999258,0.420097,4,15,0,4.75939,3.56765
-3.86471,0.99995,0.420097,1,3,0,4.35643,3.33251
-1.19225,0.999994,0.420097,3,9,0,3.93538,0.941809
-0.859428,0.666667,0.420097,1,3,1,1.8284,0.577857
-0.756266,0.999429,0.420097,1,3,0,0.92183,0.441495
-0.755159,1,0.420097,1,1,0,0.760457,0.439874
-0.940773,0.664545,0.420097,1,3,1,1.18137,0.673592
-0.788642,0.999677,0.420097,2,5,0,0.879016,0.0566142
-0.788642,0,0.420097,0,1,1,1.08088,0.0566142
-0.871358,0.83571,0.420097,3,7,0,1.15728,0.592358
-1.41131,0.991991,0.420097,2,5,0,1.65985,1.15846
-0.948615,0.999805,0.420097,2,5,0,1.55507,0.682491
-0.675466,0.999827,0.420097,2,5,0,0.940683,0.125867
-0.675466,0,0.420097,0,1,1,1.32177,0.125867
-0.660022,1,0.420097,3,7,0,0.678562,0.253685
-0.657281,0.997239,0.420097,1,3,0,0.6958,0.162895
-0.657281,0,0.420097,0,1,1,1.02524,0.162895
-0.657281,0,0.420097,0,1,1,1.41143,0.162895
-0.887633,0.718569,0.420097,2,4,1,1.05268,0.611854
-0.886568,1,0.420097,1,1,0,0.894301,0.610588
-0.652603,0.5,0.420097,1,2,1,1.72027,0.191308
-0.652603,0.654183,0.420097,2,4,1,2.65765,0.191308
-0.652603,0,0.420097,0,1,1,1.00359,0.191308
-0.652603,0,0.420097,0,1,1,1.86413,0.191308
-0.687645,0.997496,0.420097,3,7,0,0.688016,0.325856
-0.692045,0.999794,0.420097,1,1,0,0.692866,0.334779
-0.815119,0.664285,0.420097,1,3,1,0.964471,0.522126
-0.664042,0.965351,0.420097,2,5,0,0.835083,0.267525
-0.7103,0.995504,0.420097,1,3,0,0.74753,0.368669
-0.808252,0.747643,0.420097,2,4,1,0.887288,0.513173
-0.696865,1,0.420097,3,7,0,0.743722,0.103121
-0.696865,0,0.420097,0,1,1,0.962297,0.103121
-0.722478,0.988959,0.420097,2,3,0,0.738273,0.0850285
-0.889924,0.398343,0.420097,3,7,0,0.940064,0.614574
-0.993045,0.998458,0.420097,1,3,0,1.03284,0.732056
-0.687109,0.749474,0.420097,2,4,1,1.23392,0.112209
-0.687109,0,0.420097,0,1,1,0.984518,0.112209
-0.671881,0.359609,0.420097,2,3,0,0.832645,0.289774
-0.688383,0.999364,0.420097,3,7,0,0.704768,0.32738
-0.688383,0,0.420097,0,1,1,1.3509,0.32738
-1.04644,0.795823,0.420097,2,5,0,1.05944,0.790014
-1.73571,0.993856,0.420097,2,5,0,2.12361,1.46493
-1.03015,0.999548,0.420097,2,7,0,2.14485,0.772497
-1.87078,0.994188,0.420097,2,5,0,1.99404,1.58928
-1.51121,0.999421,0.420097,2,7,0,2.38761,1.25428
-0.886254,0.8,0.420097,2,5,1,1.55354,0.610214
-0.698189,1,0.420097,1,3,0,1.19721,0.346681
-1.41356,0.733595,0.420097,2,4,1,1.55402,1.16064
-0.789759,0.8,0.420097,2,5,1,1.46673,0.488541
-0.715666,1,0.420097,3,7,0,0.78747,0.377916
-0.715666,0,0.420097,0,1,1,3.83436,0.377916
-0.944015,0.995764,0.420097,1,3,0,1.37039,0.677277
-1.13016,0.997092,0.420097,1,3,0,1.29046,0.878139
-1.11592,1,0.420097,1,1,0,1.13375,0.863348
-1.63756,0.997222,0.420097,2,5,0,1.81397,1.37352
-1.11144,0.999833,0.420097,2,5,0,1.81532,0.858678
-1.10355,1,0.420097,1,1,0,1.11721,0.85044
-0.94816,0.999579,0.420097,1,3,0,1.2048,0.681976
-1.58237,0.492139,0.420097,1,2,1,3.76745,1.32167
-1.17537,0.666667,0.420097,1,3,1,2.34772,0.924625
-1.20121,0.99985,0.420097,1,1,0,1.2024,0.950903
-1.01443,0.999525,0.420097,1,3,0,1.34741,0.755461
-1.90384,0.993516,0.420097,2,5,0,2.05562,1.61949
-2.36976,0.998369,0.420097,2,7,0,3.22338,2.03822
-2.39197,0.999991,0.420097,2,3,0,2.3962,2.05791
-1.50841,0.874795,0.420097,3,8,1,2.98768,1.25162
-1.45902,0.999978,0.420097,2,3,0,1.53187,1.20441
-1.73852,0.999546,0.420097,3,7,0,1.75033,1.46753
-0.905567,0.8,0.420097,2,5,1,1.86751,0.632995
-0.745925,0.666667,0.420097,1,3,1,1.08176,0.426145
-0.820129,0.960101,0.420097,2,5,0,0.850926,0.528597
-1.01576,0.995522,0.420097,2,5,0,1.23948,0.756908
-1.05047,0.999702,0.420097,1,1,0,1.05047,0.794323
-1.7424,0.662391,0.420097,1,3,1,4.20168,1.47112
-1.82111,0.999773,0.420097,3,7,0,1.97919,1.54372
-1.36205,0.833301,0.420097,2,6,1,1.92115,1.11062
-1.21343,0.99988,0.420097,3,7,0,1.46799,0.96326
-0.918461,0.8,0.420097,2,5,1,1.24799,0.647994
-1.44223,0.662407,0.420097,1,3,1,2.96503,1.18829
-1.67393,0.833105,0.420097,2,6,1,1.67708,1.40751
-0.917555,0.8,0.420097,2,5,1,1.76356,0.646946
-0.764366,0.999455,0.420097,3,7,0,1.04393,0.453215
-0.817694,0.999098,0.420097,2,3,0,0.822085,0.525459
-0.702948,0.666667,0.420097,1,3,1,0.929779,0.355528
-0.702948,0,0.420097,0,1,1,2.02023,0.355528
-1.10491,0.48273,0.420097,1,2,1,2.38965,0.851863
-1.27044,0.799431,0.420097,2,5,1,1.37044,1.02039
-0.69754,0.428571,0.420097,3,7,0,1.32361,0.345452
-1.23276,0.983338,0.420097,2,5,0,1.29046,0.982721
-0.713971,0.5,0.420097,1,2,1,3.16249,0.375024
-0.870374,0.664187,0.420097,1,3,1,1.07484,0.591168
-0.759501,0.5,0.420097,1,2,1,1.85911,0.067006
-0.819632,0.336344,0.420097,1,2,1,1.95161,0.527958
-0.713217,0.999041,0.420097,1,3,0,0.907536,0.373728
-0.671162,0.999546,0.420097,1,3,0,0.734255,0.287904
-0.655836,0.999814,0.420097,2,5,0,0.669047,0.168474
-0.658191,0.991096,0.420097,2,3,0,0.722475,0.159855
-0.666863,0.999368,0.420097,2,3,0,0.66688,0.13938
-0.666863,0,0.420097,0,1,1,1.18848,0.13938
-0.737061,0.471968,0.420097,1,2,1,1.11167,0.412587
-0.667983,0.998803,0.420097,1,3,0,0.802054,0.279274
-1.21401,0.961987,0.420097,2,7,0,1.65035,0.963846
-0.71523,0.5,0.420097,1,2,1,3.00457,0.377175
-0.88884,0.991601,0.420097,2,5,0,1.13897,0.613288
-0.884577,0.997682,0.420097,3,7,0,1.21436,0.608217
-0.879926,0.997656,0.420097,3,7,0,1.20839,0.60266
-0.674344,0.5,0.420097,1,2,1,1.31571,0.295988
-0.731294,0.995648,0.420097,1,3,0,0.772468,0.403539
-0.838013,0.995538,0.420097,1,3,0,0.919732,0.551324
-0.978,0.996896,0.420097,1,3,0,1.07773,0.715424
-0.652359,0.5,0.420097,1,2,1,2.28345,0.200066
-0.653304,0.999813,0.420097,2,5,0,0.654228,0.183111
-0.673097,0.994663,0.420097,1,3,0,0.726929,0.292877
-0.655003,0.999845,0.420097,2,5,0,0.670619,0.172309
-0.838766,0.463171,0.420097,1,2,1,1.58032,0.552268
-0.820295,1,0.420097,1,1,0,0.838938,0.528811
-1.27335,0.491869,0.420097,1,2,1,2.53648,1.02329
-0.863281,0.666667,0.420097,1,3,1,2.24383,0.582561
-0.99222,0.99756,0.420097,1,3,0,1.06873,0.731148
-0.660867,0.999839,0.420097,2,5,0,0.996319,0.152257
-1.12244,0.934745,0.420097,2,5,0,1.23059,0.870127
-1.84516,0.864389,0.420097,3,8,1,4.45,1.56581
-1.45787,0.833333,0.420097,2,6,1,1.89709,1.20331
-1.43024,1,0.420097,1,1,0,1.45931,1.17674
-0.664288,0.999475,0.420097,2,7,0,1.62011,0.144408
-0.664288,0,0.420097,0,1,1,0.949163,0.144408
-0.690842,0.992068,0.420097,1,1,0,0.691144,0.108532
-0.751341,0.961613,0.420097,1,1,0,0.770274,0.0704217
-0.751341,0,0.420097,0,1,1,1.83357,0.0704217
-0.751341,0.392949,0.420097,1,2,1,1.18502,0.0704217
-0.751341,0,0.420097,0,1,1,1.22124,0.0704217
-0.867451,0.79199,0.420097,1,1,0,1.08283,0.0375512
-0.867451,0,0.420097,0,1,1,1.46001,0.0375512
-0.792318,0.365815,0.420097,2,3,0,1.89758,0.491998
-0.881734,0.799143,0.420097,2,5,1,0.919831,0.604823
-0.968875,0.998125,0.420097,3,7,0,1.15163,0.705264
-0.842254,0.999545,0.420097,1,3,0,1.04396,0.556634
-0.893337,0.999446,0.420097,2,3,0,0.902193,0.618616
-3.43796,0.722322,0.420097,2,4,1,5.98785,2.96794
-2.73611,0.99998,0.420097,4,15,0,3.64536,2.36068
-2.777,0.999988,0.420097,2,3,0,2.77773,2.39639
-2.79608,0.999976,0.420097,2,3,0,2.84053,2.41304
-2.53225,0.999895,0.420097,1,3,0,3.00488,2.18184
-2.73616,0.999822,0.420097,2,3,0,2.73624,2.36072
-1.93622,0.999987,0.420097,2,5,0,2.7943,1.64901
-1.23355,0.833333,0.420097,2,6,1,1.98223,0.983514
-1.2003,1,0.420097,1,1,0,1.23367,0.949977
-1.16504,1,0.420097,1,1,0,1.2002,0.914058
-0.696996,0.749731,0.420097,2,4,1,1.41416,0.344416
-0.691933,1,0.420097,1,1,0,0.697581,0.334557
-0.691933,0,0.420097,0,1,1,1.82894,0.334557
-1.07224,0.481634,0.420097,1,2,1,2.28551,0.817487
-1.57427,0.9987,0.420097,2,5,0,1.7383,1.31404
-0.997522,0.8,0.420097,2,5,1,1.59596,0.736979
-1.27308,0.79918,0.420097,2,5,1,1.29687,1.02301
-1.94536,0.99649,0.420097,2,5,0,2.26706,1.65733
-1.92977,1,0.420097,1,1,0,1.95106,1.64313
-1.49956,0.799847,0.420097,2,5,1,2.70281,1.24318
-1.5383,0.999982,0.420097,3,7,0,1.53853,1.28001
-1.92279,0.799254,0.420097,2,5,1,2.52092,1.63678
-1.93747,0.999972,0.420097,1,1,0,1.94351,1.65015
-2.14766,0.999815,0.420097,3,7,0,2.1802,1.84009
-2.74665,0.856782,0.420097,2,7,1,2.92864,2.36989
-1.88033,0.999778,0.420097,2,7,0,3.27364,1.59802
-1.32095,0.666667,0.420097,1,3,1,3.30936,1.07036
-0.971505,0.666667,0.420097,1,3,1,1.94759,0.708198
-1.3209,0.664909,0.420097,1,3,1,1.95262,1.07031
-1.29127,1,0.420097,3,7,0,1.32167,1.04107
-1.26977,1,0.420097,1,1,0,1.29357,1.01972
-1.81234,0.665124,0.420097,1,3,1,3.17859,1.53566
-2.30561,0.833042,0.420097,2,6,1,2.41226,1.98123
-2.25687,1,0.420097,1,1,0,2.30557,1.9378
-1.307,0.99955,0.420097,2,7,0,3.00693,1.05661
-1.49367,0.998882,0.420097,1,3,0,1.6111,1.23756
-1.04696,0.666667,0.420097,1,3,1,2.49152,0.790562
-1.03189,1,0.420097,1,1,0,1.04975,0.774366
-0.978974,0.999222,0.420097,3,7,0,1.24573,0.716505
-1.41558,0.745825,0.420097,2,4,1,2.41768,1.1626
-1.45845,0.999977,0.420097,3,7,0,1.45846,1.20387
-1.42518,1,0.420097,1,1,0,1.459,1.17187
-1.8256,0.774202,0.420097,2,7,0,1.88706,1.54785
-2.45575,0.856598,0.420097,2,7,1,2.68144,2.11435
-2.33246,0.999968,0.420097,2,3,0,2.51949,2.00511
-1.63197,0.8,0.420097,2,5,1,2.64857,1.36828
-2.53736,0.99744,0.420097,2,7,0,3.15636,2.18634
-1.92006,0.999924,0.420097,2,5,0,2.74433,1.63429
-1.244,0.833265,0.420097,2,6,1,2.24723,0.993992
-0.760793,0.75,0.420097,2,4,1,1.46486,0.448075
-0.699255,0.999851,0.420097,2,5,0,0.789292,0.348689
-0.816214,0.664672,0.420097,1,3,1,0.942504,0.523544
-0.828407,0.999732,0.420097,2,3,0,0.848387,0.539186
-1.05942,0.998732,0.420097,2,5,0,1.07979,0.803869
-0.853915,0.666667,0.420097,1,3,1,1.28792,0.571091
